Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter,Fix_quality
1666975831.264434,0,60631,0,GPS1_Frame,42.33949833333333,-71.08026333333333,18.2,328632.77064259746,4689567.236185337,19,T,1
1666975832.2637691,0,60632,0,GPS1_Frame,42.33949833333333,-71.08026333333333,18.2,328632.77064259746,4689567.236185337,19,T,1
1666975833.2630534,0,60633,0,GPS1_Frame,42.3395,-71.08026333333333,18.2,328632.7751702919,4689567.421255937,19,T,1
1666975834.263294,0,60634,0,GPS1_Frame,42.3395,-71.08026333333333,18.2,328632.7751702919,4689567.421255937,19,T,1
1666975835.264384,0,60635,0,GPS1_Frame,42.3395,-71.08026333333333,18.2,328632.7751702919,4689567.421255937,19,T,1
1666975836.2664664,0,60636,0,GPS1_Frame,42.3395,-71.08026333333333,18.2,328632.7751702919,4689567.421255937,19,T,1
1666975837.2628996,0,60637,0,GPS1_Frame,42.3395,-71.08026333333333,18.2,328632.7751702919,4689567.421255937,19,T,1
1666975838.259199,0,60638,0,GPS1_Frame,42.3395,-71.08026333333333,18.2,328632.7751702919,4689567.421255937,19,T,1
1666975839.267478,0,60639,0,GPS1_Frame,42.3395,-71.08026333333333,18.2,328632.7751702919,4689567.421255937,19,T,1
1666975840.2634711,0,60640,0,GPS1_Frame,42.3395,-71.08026333333333,18.2,328632.7751702919,4689567.421255937,19,T,1
1666975841.2630134,0,60641,0,GPS1_Frame,42.3395,-71.08026333333333,18.2,328632.7751702919,4689567.421255937,19,T,1
1666975842.2681305,0,60642,0,GPS1_Frame,42.3395,-71.08026333333333,18.2,328632.7751702919,4689567.421255937,19,T,1
1666975843.2637346,0,60643,0,GPS1_Frame,42.3395,-71.08026333333333,18.2,328632.7751702919,4689567.421255937,19,T,1
1666975844.2588534,0,60644,0,GPS1_Frame,42.3395,-71.08026333333333,18.2,328632.7751702919,4689567.421255937,19,T,1
1666975845.2629795,0,60645,0,GPS1_Frame,42.3395,-71.08026333333333,18.2,328632.7751702919,4689567.421255937,19,T,1
1666975846.2631888,0,60646,0,GPS1_Frame,42.3395,-71.08026333333333,18.2,328632.7751702919,4689567.421255937,19,T,1
1666975847.266187,0,60647,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975848.26803,0,60648,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975849.2659771,0,60649,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975850.2641342,0,60650,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975851.2659056,0,60651,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975852.2580335,0,60652,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975853.2638993,0,60653,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975854.2654653,0,60654,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975855.2657423,0,60655,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975856.26814,0,60656,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975857.2643197,0,60657,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975858.2643187,0,60658,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975859.2648737,0,60659,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975860.2688231,0,60660,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975861.2653694,0,60661,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975862.2588751,0,60662,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975863.2656794,0,60663,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975864.2657707,0,60664,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975865.2711847,0,60665,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975866.265495,0,60666,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975867.2699356,0,60667,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975868.2670453,0,60668,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975869.2670953,0,60669,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975870.2654905,0,60670,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975871.2676773,0,60671,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975872.2702987,0,60672,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975873.267749,0,60673,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975874.262018,0,60674,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975875.2701135,0,60675,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975876.2620475,0,60676,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975877.267044,0,60677,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975878.2690468,0,60678,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975879.2682948,0,60679,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975880.2687945,0,60680,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975881.2683036,0,60681,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975882.2614617,0,60682,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975883.2698865,0,60683,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975884.2690537,0,60684,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975885.2692783,0,60685,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975886.2617033,0,60686,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975887.2699778,0,60687,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975888.2683928,0,60688,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975889.269174,0,60689,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975890.2696428,0,60690,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975891.2675545,0,60691,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975892.2619374,0,60692,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975893.2691462,0,60693,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975894.2686152,0,60694,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975895.2692797,0,60695,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975896.2694144,0,60696,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975897.2677662,0,60697,0,GPS1_Frame,42.3395,-71.08026333333333,18.3,328632.7751702919,4689567.421255937,19,T,1
1666975898.2706919,0,60698,0,GPS1_Frame,42.33950166666667,-71.08026333333333,18.3,328632.7796979864,4689567.606326538,19,T,1
1666975899.2695186,0,60699,0,GPS1_Frame,42.33950166666667,-71.08026333333333,18.3,328632.7796979864,4689567.606326538,19,T,1
1666975900.2644618,0,60700,0,GPS1_Frame,42.33950166666667,-71.08026333333333,18.3,328632.7796979864,4689567.606326538,19,T,1
1666975901.2686837,0,60701,0,GPS1_Frame,42.339504999999996,-71.080265,18.1,328632.65145159466,4689567.979826784,19,T,1
1666975902.265431,0,60702,0,GPS1_Frame,42.3395,-71.08027666666666,17.9,328631.6767559475,4689567.448128387,19,T,1
1666975903.2766058,0,60703,0,GPS1_Frame,42.339488333333335,-71.08030333333333,17.5,328629.4482327864,4689566.2063796045,19,T,1
1666975904.270747,0,60704,0,GPS1_Frame,42.33948166666667,-71.08034333333333,17.2,328626.1348776631,4689565.546716621,19,T,1
1666975905.2701793,0,60705,0,GPS1_Frame,42.339484999999996,-71.08039333333333,16.9,328622.0248785984,4689566.017634273,19,T,1
1666975906.2645686,0,60706,0,GPS1_Frame,42.339510000000004,-71.08044666666666,16.9,328617.6991415416,4689568.901190857,19,T,1
1666975907.266675,0,60707,0,GPS1_Frame,42.339551666666665,-71.08050333333334,17.0,328613.1440867613,4689573.642175127,19,T,1
1666975908.2644432,0,60708,0,GPS1_Frame,42.339600000000004,-71.08056,16.9,328608.6071516264,4689579.123444997,19,T,1
1666975909.260163,0,60709,0,GPS1_Frame,42.33965499999999,-71.08062,16.7,328603.8137347521,4689585.351719728,19,T,1
1666975910.2619767,0,60710,0,GPS1_Frame,42.33971499999999,-71.08069,16.5,328598.2101045416,4689592.155368256,19,T,1
1666975911.2627387,0,60711,0,GPS1_Frame,42.339780000000005,-71.080765,16.4,328592.20816831617,4689599.52431306,19,T,1
1666975912.265414,0,60712,0,GPS1_Frame,42.339846666666666,-71.08083833333333,16.5,328586.34807505494,4689607.074974088,19,T,1
1666975913.266246,0,60713,0,GPS1_Frame,42.339913333333335,-71.08090666666666,16.5,328580.89989747724,4689614.615560191,19,T,1
1666975914.26325,0,60714,0,GPS1_Frame,42.33997833333333,-71.08097,16.5,328575.85910500283,4689621.960999741,19,T,1
1666975915.268447,0,60715,0,GPS1_Frame,42.34004333333334,-71.08103333333334,16.7,328570.8183234913,4689629.306443313,19,T,1
1666975916.2668188,0,60716,0,GPS1_Frame,42.34010166666667,-71.08108999999999,16.6,328566.30863664934,4689635.898166819,19,T,1
1666975917.2669208,0,60717,0,GPS1_Frame,42.34015833333333,-71.08114333333333,16.9,328562.069029668,4689642.298101955,19,T,1
1666975918.267197,0,60718,0,GPS1_Frame,42.34020999999999,-71.08119,17.1,328558.3650423879,4689648.129385828,19,T,1
1666975919.2673843,0,60719,0,GPS1_Frame,42.34025666666666,-71.08123166666665,17.3,328555.0593723534,4689653.395378124,19,T,1
1666975920.2673965,0,60720,0,GPS1_Frame,42.34029666666667,-71.08126833333334,17.4,328552.14748784277,4689657.911007585,19,T,1
1666975921.2662501,0,60721,0,GPS1_Frame,42.34032833333334,-71.0813,17.6,328549.6248570545,4689661.4912030175,19,T,1
1666975922.2679322,0,60722,0,GPS1_Frame,42.340351666666656,-71.08132333333333,17.7,328547.76607818,4689664.129242399,19,T,1
1666975923.267276,0,60723,0,GPS1_Frame,42.340365000000006,-71.08133666666666,17.7,328546.70391947485,4689665.63669372,19,T,1
1666975924.2658622,0,60724,0,GPS1_Frame,42.34036833333333,-71.08134166666667,17.5,328546.30107996066,4689666.016917375,19,T,1
1666975925.2665696,0,60725,0,GPS1_Frame,42.34036666666666,-71.08134,17.5,328546.43384975585,4689665.82848594,19,T,1
1666975926.2679393,0,60726,0,GPS1_Frame,42.34036666666666,-71.08134,17.5,328546.43384975585,4689665.82848594,19,T,1
1666975927.2664983,0,60727,0,GPS1_Frame,42.34036666666666,-71.08134,17.5,328546.43384975585,4689665.82848594,19,T,1
1666975928.2662618,0,60728,0,GPS1_Frame,42.34036666666666,-71.08134,17.5,328546.43384975585,4689665.82848594,19,T,1
1666975929.2669706,0,60729,0,GPS1_Frame,42.34036666666666,-71.08134,17.5,328546.43384975585,4689665.82848594,19,T,1
1666975930.2679417,0,60730,0,GPS1_Frame,42.34036666666666,-71.08134,17.5,328546.43384975585,4689665.82848594,19,T,1
1666975931.2669988,0,60731,0,GPS1_Frame,42.34036666666666,-71.08134,17.5,328546.43384975585,4689665.82848594,19,T,1
1666975932.26788,0,60732,0,GPS1_Frame,42.34036666666666,-71.08134,17.5,328546.43384975585,4689665.82848594,19,T,1
1666975933.2703936,0,60733,0,GPS1_Frame,42.34036666666666,-71.08134,17.6,328546.43384975585,4689665.82848594,19,T,1
1666975934.268388,0,60734,0,GPS1_Frame,42.34036666666666,-71.08134,17.6,328546.43384975585,4689665.82848594,19,T,1
1666975935.2686825,0,60735,0,GPS1_Frame,42.34036666666666,-71.08134,17.6,328546.43384975585,4689665.82848594,19,T,1
1666975936.2679532,0,60736,0,GPS1_Frame,42.34036666666666,-71.08134,17.6,328546.43384975585,4689665.82848594,19,T,1
1666975937.2670507,0,60737,0,GPS1_Frame,42.34036666666666,-71.08134,17.6,328546.43384975585,4689665.82848594,19,T,1
1666975938.2672834,0,60738,0,GPS1_Frame,42.34036666666666,-71.08134,17.6,328546.43384975585,4689665.82848594,19,T,1
1666975939.2696733,0,60739,0,GPS1_Frame,42.34036833333333,-71.08134,17.6,328546.4383798719,4689666.013556578,19,T,1
1666975940.2678146,0,60740,0,GPS1_Frame,42.34036833333333,-71.08134,17.6,328546.4383798719,4689666.013556578,19,T,1
1666975941.2673154,0,60741,0,GPS1_Frame,42.34036833333333,-71.08134,17.6,328546.4383798719,4689666.013556578,19,T,1
1666975942.2668557,0,60742,0,GPS1_Frame,42.34036833333333,-71.08134,17.6,328546.4383798719,4689666.013556578,19,T,1
1666975943.2667077,0,60743,0,GPS1_Frame,42.34036833333333,-71.08134,17.6,328546.4383798719,4689666.013556578,19,T,1
1666975944.2676091,0,60744,0,GPS1_Frame,42.34036833333333,-71.08134,17.6,328546.4383798719,4689666.013556578,19,T,1
1666975945.2663953,0,60745,0,GPS1_Frame,42.34036666666666,-71.08134,17.6,328546.43384975585,4689665.82848594,19,T,1
1666975946.2653804,0,60746,0,GPS1_Frame,42.34036666666666,-71.08134,17.6,328546.43384975585,4689665.82848594,19,T,1
1666975947.2673082,0,60747,0,GPS1_Frame,42.34036666666666,-71.08134,17.6,328546.43384975585,4689665.82848594,19,T,1
1666975948.268125,0,60748,0,GPS1_Frame,42.34036666666666,-71.08134,17.6,328546.43384975585,4689665.82848594,19,T,1
1666975949.2672262,0,60749,0,GPS1_Frame,42.34036666666666,-71.08134,17.6,328546.43384975585,4689665.82848594,19,T,1
1666975950.2686887,0,60750,0,GPS1_Frame,42.34036666666666,-71.08134,17.6,328546.43384975585,4689665.82848594,19,T,1
1666975951.2669735,0,60751,0,GPS1_Frame,42.34036666666666,-71.08134,17.6,328546.43384975585,4689665.82848594,19,T,1
1666975952.2689116,0,60752,0,GPS1_Frame,42.34037,-71.08134333333334,17.6,328546.16831017507,4689666.20534881,19,T,1
1666975953.269575,0,60753,0,GPS1_Frame,42.34038333333333,-71.08135833333334,17.6,328544.9688522707,4689667.7161612185,19,T,1
1666975954.2693975,0,60754,0,GPS1_Frame,42.34040166666667,-71.08138166666666,17.7,328543.09648628574,4689669.798990048,19,T,1
1666975955.2696226,0,60755,0,GPS1_Frame,42.34042833333333,-71.08141166666665,18.1,328540.6975736272,4689672.820616232,19,T,1
1666975956.2702856,0,60756,0,GPS1_Frame,42.34045833333333,-71.08145166666667,18.1,328537.4839254919,4689676.232550407,19,T,1
1666975957.2699084,0,60757,0,GPS1_Frame,42.34049333333334,-71.08150333333333,18.1,328533.32277443644,4689680.223225448,19,T,1
1666975958.2702644,0,60758,0,GPS1_Frame,42.34053000000001,-71.08156000000001,17.9,328528.7542600763,4689684.409057211,19,T,1
1666975959.2711222,0,60759,0,GPS1_Frame,42.34057333333333,-71.08162166666666,17.9,328523.7919757572,4689689.345258465,19,T,1
1666975960.265528,0,60760,0,GPS1_Frame,42.34062000000001,-71.08168833333335,17.9,328518.4268621793,4689694.661688841,19,T,1
1666975961.2655509,0,60761,0,GPS1_Frame,42.34066500000001,-71.08175833333333,18.1,328512.7826272512,4689699.7997758975,19,T,1
1666975962.2732756,0,60762,0,GPS1_Frame,42.340715,-71.08183166666666,18.2,328506.8773959516,4689705.499802921,19,T,1
1666975963.2668617,0,60763,0,GPS1_Frame,42.34076666666667,-71.08191000000001,18.0,328500.56480858324,4689711.394991053,19,T,1
1666975964.2679214,0,60764,0,GPS1_Frame,42.34082166666667,-71.08199666666665,18.2,328493.5748004087,4689717.677135825,19,T,1
1666975965.2731357,0,60765,0,GPS1_Frame,42.34087833333333,-71.08208666666665,18.3,328486.3147389864,4689724.151082662,19,T,1
1666975966.267944,0,60766,0,GPS1_Frame,42.340938333333334,-71.08217833333333,18.6,328478.9264563281,4689730.998540957,19,T,1
1666975967.2672524,0,60767,0,GPS1_Frame,42.34099833333333,-71.08227333333333,18.9,328471.26359110686,4689737.85273215,19,T,1
1666975968.2666347,0,60768,0,GPS1_Frame,42.34105666666666,-71.08236333333333,19.1,328464.0081037738,4689744.511774183,19,T,1
1666975969.2673523,0,60769,0,GPS1_Frame,42.34111333333333,-71.08245000000001,19.3,328457.0226942911,4689750.979028327,19,T,1
1666975970.2677772,0,60770,0,GPS1_Frame,42.34116666666667,-71.08252833333333,19.4,328450.71472309757,4689757.059334874,19,T,1
1666975971.267565,0,60771,0,GPS1_Frame,42.34121333333333,-71.08259833333334,19.5,328445.0751215378,4689762.38255055,19,T,1
1666975972.2722433,0,60772,0,GPS1_Frame,42.341253333333334,-71.08266,19.2,328440.1038862226,4689766.948673626,19,T,1
1666975973.2695425,0,60773,0,GPS1_Frame,42.34129166666666,-71.08271500000001,19.0,328435.6773158535,4689771.316277638,19,T,1
1666975974.2699347,0,60774,0,GPS1_Frame,42.341323333333335,-71.08276166666666,18.8,328431.9191069993,4689774.9267863715,19,T,1
1666975975.2710469,0,60775,0,GPS1_Frame,42.341346666666674,-71.08279666666667,18.6,328429.0993195779,4689777.588401661,19,T,1
1666975976.269626,0,60776,0,GPS1_Frame,42.341364999999996,-71.08282166666666,18.4,328427.08972046094,4689779.674626857,19,T,1
1666975977.2693322,0,60777,0,GPS1_Frame,42.341375,-71.08283499999999,18.4,328426.01853922,4689780.811956639,19,T,1
1666975978.271526,0,60778,0,GPS1_Frame,42.341379999999994,-71.08284,18.3,328425.62024645123,4689781.377258363,19,T,1
1666975979.271038,0,60779,0,GPS1_Frame,42.341379999999994,-71.08284166666667,18.3,328425.48294873186,4689781.380621596,19,T,1
1666975980.2700272,0,60780,0,GPS1_Frame,42.341379999999994,-71.08284166666667,18.3,328425.48294873186,4689781.380621596,19,T,1
1666975981.271913,0,60781,0,GPS1_Frame,42.341379999999994,-71.08284166666667,18.3,328425.48294873186,4689781.380621596,19,T,1
1666975982.2687998,0,60782,0,GPS1_Frame,42.341379999999994,-71.08284166666667,18.3,328425.48294873186,4689781.380621596,19,T,1
1666975983.269003,0,60783,0,GPS1_Frame,42.341378333333324,-71.08284166666667,18.3,328425.47841525543,4689781.195550914,19,T,1
1666975984.2704875,0,60784,0,GPS1_Frame,42.341379999999994,-71.08284,18.0,328425.62024645123,4689781.377258363,19,T,1
1666975985.270666,0,60785,0,GPS1_Frame,42.341388333333335,-71.08285,18.0,328424.819127618,4689782.322791207,19,T,1
1666975986.2718787,0,60786,0,GPS1_Frame,42.34140666666667,-71.08287666666666,18.1,328422.672233511,4689784.412381015,19,T,1
1666975987.2702913,0,60787,0,GPS1_Frame,42.341435000000004,-71.082915,18.3,328419.591459195,4689787.635939027,19,T,1
1666975988.272267,0,60788,0,GPS1_Frame,42.341468333333324,-71.08296166666668,18.6,328415.83780130453,4689791.4315276565,19,T,1
1666975989.2713075,0,60789,0,GPS1_Frame,42.341503333333335,-71.08301,18.9,328411.951383927,4689795.415552633,19,T,1
1666975990.2716758,0,60790,0,GPS1_Frame,42.34154,-71.08306166666667,19.2,328407.79491024674,4689799.591377781,19,T,1
1666975991.2717729,0,60791,0,GPS1_Frame,42.34158000000001,-71.08311666666667,19.3,328403.3729151768,4689804.144074301,19,T,1
1666975992.2723927,0,60792,0,GPS1_Frame,42.34161833333333,-71.08317333333333,19.3,328398.80909451086,4689808.515066892,19,T,1
1666975993.2733662,0,60793,0,GPS1_Frame,42.34165666666666,-71.08323166666668,19.4,328394.10798246803,4689812.889426515,19,T,1
1666975994.2737274,0,60794,0,GPS1_Frame,42.34170000000001,-71.08329333333333,19.3,328389.14588572783,4689817.825729508,19,T,1
1666975995.2725253,0,60795,0,GPS1_Frame,42.341741666666664,-71.08336,19.6,328383.7673706207,4689822.587057774,19,T,1
1666975996.2710009,0,60796,0,GPS1_Frame,42.341783333333325,-71.08342333333333,19.8,328378.6634565363,4689827.341662053,19,T,1
1666975997.2711306,0,60797,0,GPS1_Frame,42.341825,-71.08348166666666,19.6,328373.97143968195,4689832.086177457,19,T,1
1666975998.2719781,0,60798,0,GPS1_Frame,42.34186166666667,-71.08353000000001,19.5,328370.0896041832,4689836.255297954,19,T,1
1666975999.273141,0,60799,0,GPS1_Frame,42.34189,-71.08357166666666,19.3,328366.73428419733,4689839.485609544,19,T,1
1666976000.2717543,0,60800,0,GPS1_Frame,42.34191333333333,-71.083605,19.2,328364.05184452975,4689842.143888333,19,T,1
1666976001.2743943,0,60801,0,GPS1_Frame,42.34193333333333,-71.08363333333334,19.1,328361.77222595393,4689844.421933236,19,T,1
1666976002.271288,0,60802,0,GPS1_Frame,42.34194666666667,-71.08365333333333,18.9,328360.1609500758,4689845.942873314,19,T,1
1666976003.271575,0,60803,0,GPS1_Frame,42.341955000000006,-71.08366333333333,18.8,328359.35984771687,4689846.888414206,19,T,1
1666976004.2729964,0,60804,0,GPS1_Frame,42.341955000000006,-71.08366500000001,18.8,328359.2225512456,4689846.891778776,19,T,1
1666976005.2703357,0,60805,0,GPS1_Frame,42.341955000000006,-71.08366500000001,18.8,328359.2225512456,4689846.891778776,19,T,1
1666976006.2726367,0,60806,0,GPS1_Frame,42.341955000000006,-71.08366500000001,18.8,328359.2225512456,4689846.891778776,19,T,1
1666976007.2733524,0,60807,0,GPS1_Frame,42.341955000000006,-71.08366500000001,18.8,328359.2225512456,4689846.891778776,19,T,1
1666976008.2716327,0,60808,0,GPS1_Frame,42.341955000000006,-71.08366500000001,18.8,328359.2225512456,4689846.891778776,19,T,1
1666976009.2736917,0,60809,0,GPS1_Frame,42.341955000000006,-71.08366500000001,18.8,328359.2225512456,4689846.891778776,19,T,1
1666976010.2720973,0,60810,0,GPS1_Frame,42.341955000000006,-71.08366500000001,18.9,328359.2225512456,4689846.891778776,19,T,1
1666976011.2722616,0,60811,0,GPS1_Frame,42.341955000000006,-71.08366500000001,18.9,328359.2225512456,4689846.891778776,19,T,1
1666976012.2725677,0,60812,0,GPS1_Frame,42.34196,-71.08366833333334,18.9,328358.96156428545,4689847.453720042,19,T,1
1666976013.2726462,0,60813,0,GPS1_Frame,42.34197166666666,-71.08368333333333,19.0,328357.7576436661,4689848.779496287,19,T,1
1666976014.2704356,0,60814,0,GPS1_Frame,42.34199166666667,-71.08371333333334,19.0,328355.34073295566,4689851.060908033,19,T,1
1666976015.2724118,0,60815,0,GPS1_Frame,42.342020000000005,-71.08375333333333,19.1,328352.1227233278,4689854.287862449,19,T,1
1666976016.273611,0,60816,0,GPS1_Frame,42.34205166666667,-71.083795,19.2,328348.77649165504,4689857.888324645,19,T,1
1666976017.2712443,0,60817,0,GPS1_Frame,42.34207833333333,-71.08383,19.4,328345.9658411746,4689860.920117049,19,T,1
1666976018.2707524,0,60818,0,GPS1_Frame,42.342101666666665,-71.08386,19.5,328343.558010089,4689863.571674563,19,T,1
1666976019.273207,0,60819,0,GPS1_Frame,42.342125,-71.08389000000001,19.7,328341.15018085984,4689866.22323297,19,T,1
1666976020.2763708,0,60820,0,GPS1_Frame,42.34215166666666,-71.08392333333333,20.0,328338.47683317994,4689869.25166367,19,T,1
1666976021.2689803,0,60821,0,GPS1_Frame,42.34218333333333,-71.08396666666665,20.0,328334.99331992265,4689872.85549794,19,T,1
1666976022.274431,0,60822,0,GPS1_Frame,42.34222166666667,-71.08401666666667,20.1,328330.9787710997,4689877.213077486,19,T,1
1666976023.2714834,0,60823,0,GPS1_Frame,42.34226,-71.08406666666666,20.5,328326.96422735497,4689881.570659506,19,T,1
1666976024.2723248,0,60824,0,GPS1_Frame,42.342301666666664,-71.08411333333333,21.0,328323.23335279553,4689886.291654838,19,T,1
1666976025.273247,0,60825,0,GPS1_Frame,42.34234,-71.08416333333334,21.4,328319.21881926164,4689890.649241649,19,T,1
1666976026.270846,0,60826,0,GPS1_Frame,42.34237499999999,-71.08421,21.9,328315.4698088226,4689894.629958564,19,T,1
1666976027.2711422,0,60827,0,GPS1_Frame,42.34240499999999,-71.08425166666666,22.2,328312.1190792484,4689898.0453688735,19,T,1
1666976028.2728727,0,60828,0,GPS1_Frame,42.34243166666667,-71.08428833333333,22.5,328309.1711658336,4689901.080542684,19,T,1
1666976029.2727835,0,60829,0,GPS1_Frame,42.342455,-71.08432333333333,22.7,328306.35147679003,4689903.742210722,19,T,1
1666976030.2737505,0,60830,0,GPS1_Frame,42.34247333333333,-71.08436333333334,22.6,328303.1062932246,4689905.858764886,19,T,1
1666976031.274349,0,60831,0,GPS1_Frame,42.34249333333334,-71.08440333333333,22.3,328299.865648567,4689908.160391349,19,T,1
1666976032.2742643,0,60832,0,GPS1_Frame,42.342515000000006,-71.08443833333334,22.2,328297.041428852,4689910.636992617,19,T,1
1666976033.2741475,0,60833,0,GPS1_Frame,42.34253666666667,-71.08446833333333,22.1,328294.62909677194,4689913.103497452,19,T,1
1666976034.2738192,0,60834,0,GPS1_Frame,42.342549999999996,-71.08449333333333,21.8,328292.6059660187,4689914.634551749,19,T,1
1666976035.2754796,0,60835,0,GPS1_Frame,42.342560000000006,-71.08451166666667,21.5,328291.1229423173,4689915.78200139,19,T,1
1666976036.2737374,0,60836,0,GPS1_Frame,42.342565,-71.08452166666666,21.2,328290.3127830741,4689916.357409314,19,T,1
1666976037.2760732,0,60837,0,GPS1_Frame,42.342565,-71.08452333333334,21.3,328290.17548792285,4689916.360775279,19,T,1
1666976038.27385,0,60838,0,GPS1_Frame,42.342565,-71.084525,21.3,328290.03819277365,4689916.364141244,19,T,1
1666976039.274841,0,60839,0,GPS1_Frame,42.34256333333333,-71.084525,21.3,328290.0336555259,4689916.179070512,19,T,1
1666976040.2774518,0,60840,0,GPS1_Frame,42.34256333333333,-71.084525,21.3,328290.0336555259,4689916.179070512,19,T,1
1666976041.2742698,0,60841,0,GPS1_Frame,42.34256333333333,-71.084525,21.3,328290.0336555259,4689916.179070512,19,T,1
